,city_development_index,training_hours,eduLevel,exp,lastNewJob,fromSTEM,enrollType,relExp,gender_Female,gender_Male,gender_Other,city_labels
6460,0.91,0.08358208955223881,0.5,0.4,0.16666666666666666,1,0,1,0,1,0,48
6461,0.897,0.14029850746268657,0.5,0.24,0.3333333333333333,1,0,1,0,1,0,30
6462,0.92,0.026865671641791045,0.5,0.48,0.16666666666666666,1,0,1,0,1,0,49
6463,0.6659999999999999,0.46865671641791046,0.5,0.28,0.16666666666666666,1,0,1,0,1,0,93
6464,0.92,0.3164179104477612,0.5,0.08,0.0,1,2,0,0,1,0,5
6465,0.55,0.09253731343283582,0.5,0.2,0.16666666666666666,1,2,0,0,1,0,11
6466,0.913,0.6477611940298508,0.5,0.56,0.16666666666666666,1,0,1,0,1,0,91
6467,0.92,0.1253731343283582,0.75,0.24,0.3333333333333333,1,0,1,0,1,0,5
6468,0.939,0.11641791044776119,0.5,0.64,0.16666666666666666,1,0,1,0,1,0,103
6469,0.91,0.21194029850746268,0.25,0.4,0.3333333333333333,1,0,1,0,1,0,48
6470,0.624,0.08955223880597014,0.5,0.12,0.0,1,2,0,0,1,0,64
6471,0.624,0.7432835820895523,0.5,0.16,0.3333333333333333,1,0,1,0,1,0,64
6472,0.624,0.09850746268656717,0.5,0.2,0.0,1,2,0,0,1,0,64
6473,0.843,0.03880597014925373,0.5,0.56,0.3333333333333333,1,0,1,0,1,0,47
6474,0.624,0.04776119402985075,0.25,0.24,1.0,1,0,0,0,1,0,64
6475,0.698,0.10149253731343283,0.25,0.12,0.16666666666666666,1,2,0,0,1,0,29
6476,0.91,0.31343283582089554,0.5,1.0,1.0,1,0,1,0,1,0,48
6477,0.897,0.2656716417910448,0.75,1.0,1.0,1,0,1,0,1,0,30
6478,0.92,0.050746268656716415,0.5,0.24,0.16666666666666666,1,0,1,0,1,0,5
6479,0.939,0.1253731343283582,0.25,0.16,0.0,1,0,0,0,1,0,70
6480,0.624,0.08059701492537313,0.5,0.08,0.16666666666666666,1,2,0,0,1,0,64
6481,0.939,0.07761194029850746,1.0,1.0,0.3333333333333333,1,0,1,0,1,0,103
6482,0.698,0.4298507462686567,0.5,0.56,0.16666666666666666,1,0,1,0,1,0,116
6483,0.7759999999999999,0.0626865671641791,0.25,0.12,0.0,1,2,0,0,1,0,77
6484,0.926,0.1253731343283582,0.75,1.0,0.6666666666666666,1,0,1,0,1,0,13
6485,0.92,0.1253731343283582,0.75,0.68,1.0,0,0,1,0,1,0,5
6486,0.698,0.15223880597014924,0.75,0.32,0.5,1,0,1,0,1,0,29
6487,0.884,0.4955223880597015,0.5,1.0,0.16666666666666666,1,0,1,0,1,0,99
6488,0.91,0.050746268656716415,0.5,0.48,0.5,1,0,1,0,1,0,48
6489,0.926,0.37910447761194027,0.5,0.36,0.16666666666666666,0,0,1,0,1,0,13
6490,0.698,0.1373134328358209,0.75,0.04,0.16666666666666666,1,0,0,0,1,0,116
6491,0.624,0.11343283582089553,0.5,0.28,0.5,1,0,1,0,1,0,64
6492,0.762,0.1701492537313433,0.5,0.0,0.0,1,2,1,0,1,0,83
6493,0.624,0.18208955223880596,0.5,0.2,0.6666666666666666,1,0,1,0,1,0,64
6494,0.899,0.12238805970149254,0.5,0.28,0.16666666666666666,1,1,1,0,1,0,65
6495,0.767,0.28955223880597014,0.5,0.36,0.16666666666666666,1,2,1,0,1,0,50
6496,0.624,0.21194029850746268,0.5,0.2,0.5,1,0,1,0,1,0,64
6497,0.855,0.04776119402985075,0.5,0.8,0.16666666666666666,0,0,0,0,1,0,95
6498,0.92,0.6477611940298508,0.5,0.28,0.0,1,0,1,0,1,0,5
6499,0.527,0.16119402985074627,0.25,0.0,0.0,1,0,0,0,1,0,24
6500,0.92,0.008955223880597015,1.0,1.0,1.0,0,0,0,0,1,0,5
6501,0.624,0.4388059701492537,0.25,0.12,0.0,1,2,0,0,1,0,64
6502,0.939,0.1791044776119403,0.75,0.4,0.3333333333333333,1,2,0,0,1,0,70
6503,0.6659999999999999,0.208955223880597,0.25,0.68,0.16666666666666666,1,0,1,0,1,0,93
6504,0.926,0.3611940298507463,0.25,0.76,1.0,1,0,1,0,1,0,13
6505,0.74,0.06865671641791045,0.25,0.2,0.0,1,0,0,0,1,0,37
6506,0.92,0.15223880597014924,0.5,0.6,0.16666666666666666,1,0,1,0,1,0,5
6507,0.92,0.15223880597014924,0.5,0.52,0.6666666666666666,1,0,1,1,0,0,5
6508,0.92,0.020895522388059702,0.75,0.4,0.16666666666666666,1,0,1,0,1,0,5
6509,0.926,0.014925373134328358,0.5,0.24,1.0,1,0,0,0,1,0,13
6510,0.804,0.23582089552238805,1.0,0.36,0.16666666666666666,1,0,1,0,1,0,4
6511,0.92,0.05970149253731343,1.0,0.4,0.16666666666666666,1,0,0,0,1,0,5
6512,0.698,0.21492537313432836,0.25,0.04,0.0,1,0,0,0,1,0,43
6513,0.698,0.16119402985074627,0.75,0.16,0.16666666666666666,1,0,1,0,1,0,116
6514,0.92,0.01791044776119403,0.0,0.2,0.16666666666666666,1,0,0,0,1,0,5
6515,0.91,0.3194029850746269,0.25,0.16,0.0,1,2,0,0,1,0,48
6516,0.55,0.09850746268656717,0.5,0.32,0.16666666666666666,1,0,1,0,1,0,11
6517,0.913,0.05970149253731343,1.0,1.0,0.0,1,0,1,0,1,0,91
6518,0.92,0.08059701492537313,0.5,0.4,0.3333333333333333,1,0,1,0,1,0,49
6519,0.926,0.21194029850746268,0.25,0.24,0.5,1,0,0,0,1,0,13
6520,0.743,0.21791044776119403,0.5,0.6,0.0,1,0,0,0,1,0,15
6521,0.836,0.05970149253731343,0.5,0.52,0.3333333333333333,1,1,1,0,1,0,31
6522,0.624,0.014925373134328358,0.75,0.36,1.0,1,0,1,0,1,0,64
6523,0.8270000000000001,0.08955223880597014,0.25,0.36,0.16666666666666666,1,1,1,0,1,0,26
6524,0.5579999999999999,0.23582089552238805,0.25,0.12,0.16666666666666666,1,0,0,0,1,0,3
6525,0.92,0.11044776119402985,0.25,0.12,0.16666666666666666,1,0,1,0,1,0,5
6526,0.92,0.16417910447761194,0.5,0.68,0.16666666666666666,1,0,1,0,1,0,5
6527,0.762,0.30149253731343284,0.5,0.56,0.5,1,0,1,0,1,0,83
6528,0.5579999999999999,0.14626865671641792,0.25,0.24,0.16666666666666666,1,1,1,0,1,0,3
6529,0.762,0.2298507462686567,0.5,0.08,0.16666666666666666,1,0,1,0,1,0,83
6530,0.92,0.10149253731343283,0.5,1.0,0.16666666666666666,1,0,0,0,1,0,5
6531,0.698,0.3074626865671642,0.5,0.0,0.6666666666666666,1,1,1,0,1,0,116
6532,0.624,0.5462686567164179,0.25,0.24,0.0,1,2,0,0,1,0,64
6533,0.899,0.35522388059701493,0.75,1.0,0.3333333333333333,1,0,1,0,1,0,65
6534,0.802,0.17313432835820897,0.5,0.32,0.16666666666666666,1,0,1,0,1,0,94
6535,0.92,0.056716417910447764,0.5,1.0,1.0,1,0,1,0,1,0,5
6536,0.926,0.1373134328358209,0.75,0.72,0.16666666666666666,1,1,1,0,1,0,13
6537,0.91,0.06865671641791045,0.5,0.44,0.3333333333333333,1,0,1,0,1,0,48
6538,0.92,0.09253731343283582,0.5,0.64,0.16666666666666666,0,0,1,0,1,0,5
6539,0.92,0.01791044776119403,0.5,0.44,0.3333333333333333,0,0,1,0,1,0,5
6540,0.887,0.22686567164179106,0.75,0.16,0.16666666666666666,1,0,0,0,1,0,2
6541,0.92,0.564179104477612,0.5,0.16,0.16666666666666666,1,0,1,0,1,0,5
6542,0.767,0.18208955223880596,0.5,0.32,0.16666666666666666,1,0,1,0,1,0,50
6543,0.92,0.07462686567164178,0.5,0.28,0.16666666666666666,1,2,0,0,1,0,49
6544,0.939,0.1880597014925373,0.5,1.0,1.0,1,0,1,0,1,0,103
6545,0.91,0.3283582089552239,0.5,0.0,0.3333333333333333,1,0,0,0,1,0,48
6546,0.762,0.1044776119402985,0.25,0.08,0.3333333333333333,1,2,1,0,1,0,83
6547,0.913,0.014925373134328358,0.75,0.52,0.3333333333333333,1,2,0,0,1,0,91
6548,0.92,0.5462686567164179,0.5,1.0,0.16666666666666666,1,0,1,0,1,0,5
6549,0.579,0.6358208955223881,0.5,1.0,0.0,1,2,0,0,1,0,102
6550,0.624,0.17313432835820897,0.5,0.4,1.0,1,0,1,0,1,0,64
6551,0.92,0.1791044776119403,0.5,0.28,0.16666666666666666,1,0,0,0,1,0,5
6552,0.762,0.15223880597014924,0.5,0.16,0.16666666666666666,1,0,1,0,1,0,83
6553,0.926,0.08059701492537313,0.25,0.16,0.0,1,0,0,0,1,0,13
6554,0.92,0.1880597014925373,0.75,1.0,0.16666666666666666,1,0,1,0,1,0,5
6555,0.624,0.3253731343283582,0.5,0.32,0.5,1,0,1,0,1,0,64
6556,0.624,0.056716417910447764,0.5,0.04,0.0,1,0,1,0,1,0,64
6557,0.925,0.39104477611940297,0.5,0.16,0.16666666666666666,1,2,0,0,1,0,114
6558,0.624,0.13134328358208955,0.5,0.44,0.0,1,0,1,0,1,0,64
6559,0.767,0.26865671641791045,0.5,0.28,0.16666666666666666,1,0,1,0,1,0,50
6560,0.92,0.2537313432835821,0.5,0.28,1.0,1,0,1,0,1,0,5
6561,0.775,0.10746268656716418,0.5,0.4,0.16666666666666666,1,0,1,0,1,0,90
6562,0.924,0.1880597014925373,0.5,1.0,0.6666666666666666,1,0,1,0,1,0,6
6563,0.92,0.2716417910447761,0.5,0.08,0.16666666666666666,0,0,1,1,0,0,5
6564,0.855,0.15223880597014924,0.75,0.36,0.16666666666666666,1,0,1,0,1,0,95
6565,0.887,0.19701492537313434,0.5,1.0,0.0,1,0,1,0,1,0,2
6566,0.836,0.04776119402985075,0.75,0.28,0.3333333333333333,0,0,1,0,1,0,31
6567,0.624,0.3074626865671642,0.5,0.2,0.3333333333333333,1,0,1,0,1,0,64
6568,0.92,0.11044776119402985,0.5,0.24,0.16666666666666666,1,2,1,0,1,0,5
6569,0.691,0.2537313432835821,0.75,0.4,0.3333333333333333,1,0,0,0,1,0,117
6570,0.91,0.46865671641791046,0.5,1.0,0.5,1,0,1,0,1,0,48
6571,0.698,0.12238805970149254,0.5,1.0,1.0,1,0,0,0,1,0,42
6572,0.92,0.11343283582089553,0.0,0.08,0.16666666666666666,1,0,0,0,1,0,5
6573,0.624,0.014925373134328358,0.5,0.28,0.0,1,0,1,0,1,0,64
6574,0.92,0.14626865671641792,0.5,0.28,0.16666666666666666,0,0,1,0,1,0,5
6575,0.92,0.1253731343283582,0.5,0.4,0.3333333333333333,1,0,1,0,1,0,5
6576,0.855,0.3074626865671642,0.5,0.56,1.0,0,1,0,0,1,0,95
6577,0.92,0.0626865671641791,0.5,0.52,0.3333333333333333,1,0,0,0,1,0,5
6578,0.624,0.1373134328358209,0.5,0.32,0.3333333333333333,1,0,1,0,1,0,64
6579,0.926,0.10149253731343283,0.25,0.08,0.0,1,0,0,0,1,0,13
6580,0.802,0.33134328358208953,0.5,0.04,0.16666666666666666,0,0,1,0,1,0,94
6581,0.899,0.11343283582089553,0.5,0.12,0.3333333333333333,1,0,1,0,1,0,65
6582,0.92,0.6358208955223881,0.5,0.44,1.0,1,0,1,0,1,0,49
6583,0.92,0.9343283582089552,0.25,0.12,0.16666666666666666,1,2,0,0,1,0,5
6584,0.624,0.29850746268656714,0.75,0.52,0.3333333333333333,1,0,1,0,1,0,64
6585,0.92,0.3701492537313433,0.5,0.12,0.3333333333333333,0,0,1,0,1,0,5
6586,0.624,0.2,0.5,0.6,0.3333333333333333,1,0,1,0,1,0,64
6587,0.6890000000000001,0.14029850746268657,0.5,0.68,0.16666666666666666,1,0,1,0,1,0,41
6588,0.949,0.7970149253731343,0.5,0.4,0.16666666666666666,1,0,0,0,1,0,121
6589,0.698,0.28059701492537314,0.5,0.36,0.16666666666666666,1,2,1,1,0,0,98
6590,0.893,0.39104477611940297,0.5,0.64,0.0,1,1,1,0,1,0,74
6591,0.836,0.03582089552238806,0.0,0.44,0.3333333333333333,1,0,1,0,1,0,31
6592,0.55,0.03283582089552239,0.5,0.2,0.16666666666666666,1,0,1,0,1,0,11
6593,0.92,0.0955223880597015,0.5,0.08,0.3333333333333333,0,0,0,0,1,0,5
6594,0.92,0.2656716417910448,0.5,0.76,1.0,1,0,1,0,1,0,5
6595,0.92,0.13432835820895522,0.5,0.52,0.16666666666666666,1,0,1,0,1,0,5
6596,0.92,0.2,0.25,0.36,0.0,1,0,0,0,1,0,5
6597,0.91,0.3164179104477612,0.25,0.56,0.3333333333333333,1,0,1,0,1,0,48
6598,0.925,0.16716417910447762,0.5,0.44,0.16666666666666666,1,0,1,0,1,0,120
6599,0.848,0.1582089552238806,0.5,1.0,0.16666666666666666,1,0,0,0,1,0,69
6600,0.624,0.04477611940298507,0.5,0.12,0.16666666666666666,1,0,1,0,1,0,64
6601,0.8959999999999999,0.11044776119402985,0.75,0.36,0.16666666666666666,0,0,0,0,1,0,85
6602,0.92,0.16417910447761194,0.5,0.6,1.0,1,0,1,0,1,0,5
6603,0.92,0.27761194029850744,0.5,1.0,0.16666666666666666,0,0,1,0,1,0,5
6604,0.92,0.4507462686567164,0.5,0.8,1.0,0,0,1,0,1,0,5
6605,0.926,0.0626865671641791,0.75,1.0,1.0,1,0,1,0,1,0,13
6606,0.804,0.16417910447761194,0.75,0.52,0.0,1,0,1,0,1,0,4
6607,0.698,0.1044776119402985,0.75,0.44,0.16666666666666666,1,0,1,0,1,0,116
6608,0.91,0.15522388059701492,0.5,0.52,0.3333333333333333,1,2,1,0,1,0,48
6609,0.624,0.3253731343283582,0.5,0.48,1.0,1,0,1,0,1,0,64
6610,0.624,0.06567164179104477,0.75,0.08,0.16666666666666666,1,0,1,0,1,0,64
6611,0.926,0.4507462686567164,0.5,0.2,0.16666666666666666,1,0,1,0,1,0,13
6612,0.624,0.23582089552238805,0.75,0.2,0.16666666666666666,1,0,1,0,1,0,64
6613,0.92,0.11940298507462686,0.5,1.0,0.16666666666666666,1,0,1,0,1,0,5
6614,0.701,0.13432835820895522,0.5,0.12,0.16666666666666666,1,2,0,0,1,0,10
6615,0.884,0.29850746268656714,0.75,0.48,0.16666666666666666,1,0,1,0,1,0,99
6616,0.624,0.11044776119402985,0.5,0.2,0.16666666666666666,1,0,0,0,1,0,64
6617,0.698,0.04776119402985075,0.25,0.2,0.16666666666666666,1,0,1,0,1,0,116
6618,0.92,0.33134328358208953,0.5,0.32,0.16666666666666666,1,2,1,0,1,0,49
6619,0.926,0.15522388059701492,0.75,0.6,0.6666666666666666,1,0,1,0,1,0,13
6620,0.91,0.11343283582089553,0.5,0.4,0.16666666666666666,1,0,1,0,1,0,48
6621,0.624,0.20597014925373133,0.75,0.12,0.0,0,2,0,0,1,0,64
6622,0.698,0.06567164179104477,0.5,1.0,1.0,1,0,1,0,1,0,43
6623,0.92,0.31343283582089554,0.5,0.48,0.16666666666666666,1,0,1,0,1,0,5
6624,0.925,0.16119402985074627,0.5,0.28,0.0,1,2,0,0,1,0,120
6625,0.55,0.14029850746268657,0.0,0.04,0.0,1,0,0,0,1,0,11
6626,0.624,0.2298507462686567,0.5,0.28,0.16666666666666666,1,0,1,0,1,0,64
6627,0.92,0.029850746268656716,0.5,0.28,0.3333333333333333,1,0,1,0,1,0,49
6628,0.92,0.1044776119402985,0.5,0.6,0.5,1,0,1,0,1,0,5
6629,0.92,0.5283582089552239,0.5,0.4,0.16666666666666666,1,2,0,0,1,0,49
6630,0.884,0.2626865671641791,0.5,0.24,0.16666666666666666,1,0,1,0,1,0,99
6631,0.91,0.08059701492537313,0.5,0.04,0.16666666666666666,1,0,0,0,1,0,48
6632,0.804,0.1761194029850746,0.75,0.52,0.5,1,0,1,0,1,0,4
6633,0.92,0.29850746268656714,0.5,0.4,0.16666666666666666,1,2,1,0,1,0,49
6634,0.91,0.4746268656716418,0.5,0.08,0.3333333333333333,1,1,1,0,1,0,48
6635,0.848,0.07761194029850746,0.5,0.4,0.0,1,0,1,0,1,0,69
6636,0.624,0.08955223880597014,0.75,0.2,0.3333333333333333,1,0,1,0,1,0,64
6637,0.92,0.14029850746268657,0.5,0.28,0.3333333333333333,1,0,0,0,1,0,49
6638,0.767,0.1253731343283582,0.5,0.2,0.16666666666666666,1,1,1,0,1,0,50
6639,0.92,0.2716417910447761,0.5,0.76,1.0,1,0,1,0,0,1,5
6640,0.74,0.3283582089552239,0.5,0.08,0.16666666666666666,1,0,1,0,1,0,86
6641,0.624,0.24776119402985075,0.5,0.36,0.16666666666666666,1,0,1,0,1,0,64
6642,0.92,0.06567164179104477,0.5,0.12,1.0,1,1,0,0,1,0,49
6643,0.91,0.029850746268656716,0.0,0.2,0.0,1,0,0,0,1,0,48
6644,0.555,0.04776119402985075,0.5,0.08,0.16666666666666666,1,0,1,0,1,0,39
6645,0.897,0.09253731343283582,0.5,0.44,1.0,1,0,1,0,1,0,30
6646,0.693,0.34328358208955223,0.5,0.44,0.6666666666666666,1,0,1,0,1,0,111
6647,0.887,0.026865671641791045,0.5,0.6,0.5,1,0,1,0,1,0,2
6648,0.92,0.16119402985074627,0.5,0.24,0.3333333333333333,1,0,1,0,1,0,5
6649,0.804,0.014925373134328358,0.5,0.56,0.16666666666666666,1,0,1,0,1,0,4
6650,0.92,0.33134328358208953,0.5,0.04,0.16666666666666666,1,0,0,0,1,0,5
6651,0.92,0.03283582089552239,0.5,0.52,1.0,1,0,1,0,1,0,5
6652,0.924,0.0955223880597015,0.5,0.44,0.0,1,0,1,0,1,0,6
6653,0.804,0.05373134328358209,0.75,0.4,1.0,1,0,1,0,1,0,4
6654,0.754,0.46567164179104475,0.75,0.4,0.16666666666666666,1,0,0,0,1,0,101
6655,0.624,0.08955223880597014,0.75,0.32,0.0,1,0,0,0,1,0,64
6656,0.926,0.12238805970149254,0.5,0.76,0.3333333333333333,1,1,1,0,1,0,13
6657,0.624,0.023880597014925373,0.5,0.36,0.16666666666666666,1,0,1,0,1,0,64
6658,0.92,0.5343283582089552,0.5,1.0,0.5,1,0,1,0,1,0,5
6659,0.92,0.22686567164179106,0.75,0.48,0.16666666666666666,1,0,1,0,1,0,5
6660,0.925,0.1373134328358209,0.25,0.28,0.0,1,2,0,0,1,0,114
6661,0.624,0.5343283582089552,0.5,0.2,0.16666666666666666,1,0,1,0,1,0,64
6662,0.89,0.09850746268656717,0.5,1.0,0.5,1,0,1,0,1,0,82
6663,0.92,0.08955223880597014,0.5,0.2,0.16666666666666666,1,0,1,1,0,0,5
6664,0.884,0.4955223880597015,0.75,0.44,0.16666666666666666,1,0,1,0,1,0,99
6665,0.743,0.3492537313432836,0.5,0.08,0.0,1,0,0,0,1,0,15
6666,0.682,0.14925373134328357,0.5,0.48,0.16666666666666666,1,0,1,0,1,0,61
6667,0.926,0.06567164179104477,0.75,0.56,0.3333333333333333,1,0,0,0,1,0,13
6668,0.897,0.1373134328358209,0.5,0.4,0.16666666666666666,0,0,1,0,1,0,30
6669,0.884,0.23582089552238805,0.5,0.64,1.0,0,0,0,0,1,0,99
6670,0.701,0.191044776119403,0.5,0.4,0.3333333333333333,1,0,1,0,1,0,10
6671,0.8959999999999999,0.041791044776119404,0.5,0.16,0.0,1,0,1,0,1,0,85
6672,0.855,0.1253731343283582,0.25,0.4,0.16666666666666666,1,1,1,0,1,0,95
6673,0.698,0.11343283582089553,0.5,0.16,0.16666666666666666,1,1,0,0,1,0,116
6674,0.903,0.33134328358208953,0.75,0.0,0.0,0,2,0,0,1,0,51
6675,0.92,0.373134328358209,0.5,0.4,0.16666666666666666,1,0,1,0,1,0,5
6676,0.847,0.4507462686567164,0.5,0.6,1.0,1,0,1,0,1,0,0
6677,0.939,0.01791044776119403,0.5,0.28,0.16666666666666666,1,0,1,0,1,0,103
6678,0.848,0.31044776119402984,0.75,0.76,0.16666666666666666,1,0,0,0,1,0,69
6679,0.91,0.041791044776119404,0.25,0.56,0.16666666666666666,1,1,1,0,1,0,48
6680,0.895,0.3253731343283582,0.25,0.32,0.16666666666666666,1,2,0,0,1,0,1
6681,0.92,0.1880597014925373,0.5,0.36,0.16666666666666666,1,0,1,0,1,0,5
6682,0.893,0.14626865671641792,0.75,1.0,1.0,1,2,1,0,1,0,74
6683,0.92,0.07761194029850746,0.5,1.0,0.16666666666666666,1,0,1,0,1,0,5
6684,0.897,0.023880597014925373,0.75,0.6,0.3333333333333333,1,0,1,0,1,0,30
6685,0.949,0.3164179104477612,0.75,1.0,1.0,1,0,1,0,1,0,121
6686,0.624,0.1701492537313433,0.5,0.32,0.3333333333333333,1,1,1,0,1,0,64
6687,0.624,0.18507462686567164,0.5,0.52,0.0,1,0,0,0,1,0,64
6688,0.836,0.16716417910447762,0.5,0.32,0.16666666666666666,1,2,0,0,1,0,31
6689,0.91,0.24776119402985075,0.5,0.2,0.3333333333333333,1,2,1,0,1,0,48
6690,0.624,0.020895522388059702,0.5,0.0,0.16666666666666666,1,0,1,0,1,0,64
6691,0.92,0.07462686567164178,0.5,0.68,0.6666666666666666,1,1,1,0,1,0,5
6692,0.92,0.023880597014925373,0.5,0.32,0.16666666666666666,1,2,0,0,1,0,49
6693,0.92,0.13432835820895522,0.5,0.16,0.6666666666666666,0,0,1,0,1,0,5
6694,0.698,0.14626865671641792,0.75,0.52,0.16666666666666666,0,0,1,0,1,0,68
6695,0.579,0.2865671641791045,0.5,0.12,0.0,1,0,0,0,1,0,102
6696,0.624,0.8865671641791045,0.5,0.16,0.16666666666666666,1,0,1,0,1,0,64
6697,0.92,0.12835820895522387,0.5,0.24,0.16666666666666666,1,0,1,1,0,0,5
6698,0.624,0.9880597014925373,0.5,0.12,1.0,1,0,1,0,1,0,64
6699,0.92,0.03283582089552239,0.5,0.36,0.3333333333333333,1,0,1,0,1,0,5
6700,0.939,0.03283582089552239,0.75,0.72,0.6666666666666666,1,2,0,0,1,0,103
6701,0.926,0.3850746268656716,0.5,0.4,0.16666666666666666,0,0,1,0,1,0,13
6702,0.698,0.04776119402985075,0.5,0.12,0.16666666666666666,1,0,1,0,1,0,98
6703,0.698,0.13134328358208955,0.5,0.56,0.16666666666666666,1,2,1,0,1,0,116
6704,0.836,0.3074626865671642,0.5,0.08,0.16666666666666666,1,2,1,0,1,0,31
6705,0.855,0.4417910447761194,0.5,1.0,0.3333333333333333,1,0,1,0,1,0,95
6706,0.6890000000000001,0.3044776119402985,0.5,0.28,0.16666666666666666,1,0,1,0,1,0,41
6707,0.92,0.23582089552238805,0.5,0.64,0.16666666666666666,0,0,1,0,1,0,5
6708,0.92,0.6119402985074627,0.5,1.0,1.0,0,0,1,0,1,0,5
6709,0.926,0.08358208955223881,0.75,0.08,0.16666666666666666,1,0,1,0,1,0,13
6710,0.91,0.24776119402985075,0.5,0.48,0.16666666666666666,1,0,1,1,0,0,48
6711,0.7390000000000001,0.0029850746268656717,0.5,0.36,0.16666666666666666,1,0,0,0,1,0,88
6712,0.487,0.15223880597014924,0.75,0.76,0.16666666666666666,1,0,1,0,1,0,32
6713,0.899,0.026865671641791045,0.5,0.44,0.3333333333333333,1,0,1,0,1,0,65
6714,0.855,0.020895522388059702,0.75,0.52,0.6666666666666666,1,0,1,0,1,0,95
6715,0.92,0.16417910447761194,0.25,0.0,0.16666666666666666,1,1,0,0,1,0,5
6716,0.698,0.005970149253731343,0.5,0.12,0.0,1,0,0,0,1,0,66
6717,0.923,0.12835820895522387,0.75,0.6,1.0,0,0,0,0,1,0,112
6718,0.698,0.0626865671641791,0.5,0.24,0.16666666666666666,1,0,1,1,0,0,68
6719,0.804,0.5880597014925373,0.5,0.04,0.16666666666666666,1,1,0,0,1,0,4
6720,0.92,0.020895522388059702,0.5,0.4,0.3333333333333333,1,0,1,0,1,0,49
6721,0.743,0.008955223880597015,0.75,0.24,0.16666666666666666,0,0,1,0,1,0,15
6722,0.924,0.0955223880597015,0.5,1.0,0.16666666666666666,1,0,0,0,1,0,6
6723,0.895,0.03880597014925373,0.75,0.12,0.16666666666666666,1,0,1,0,1,0,1
6724,0.91,0.1373134328358209,0.75,0.4,0.16666666666666666,0,0,1,0,1,0,48
6725,0.92,0.23283582089552238,0.5,0.6,0.16666666666666666,1,0,1,0,1,0,5
6726,0.926,0.39104477611940297,0.5,0.36,0.0,0,0,0,0,1,0,13
6727,0.897,0.2417910447761194,0.75,0.72,0.16666666666666666,1,0,1,0,1,0,30
6728,0.74,0.5044776119402985,0.5,0.32,0.16666666666666666,1,0,1,0,1,0,86
6729,0.92,0.26865671641791045,0.5,0.4,1.0,1,0,1,0,1,0,49
6730,0.92,0.37910447761194027,1.0,0.6,0.5,1,0,0,0,1,0,5
6731,0.754,0.8865671641791045,0.25,0.16,0.16666666666666666,1,1,0,0,1,0,101
6732,0.698,0.10746268656716418,0.25,0.16,0.0,1,0,0,0,1,0,66
6733,0.92,0.31044776119402984,0.5,0.24,0.6666666666666666,1,0,1,0,1,0,5
6734,0.92,0.32238805970149254,0.5,0.6,0.16666666666666666,0,0,1,0,1,0,5
6735,0.91,0.11044776119402985,0.25,0.6,1.0,1,0,1,0,1,0,48
6736,0.92,0.14029850746268657,1.0,0.6,0.16666666666666666,0,0,1,1,0,0,5
6737,0.754,0.14029850746268657,0.5,0.64,0.5,1,0,1,0,1,0,101
6738,0.91,0.4507462686567164,0.75,0.44,0.16666666666666666,1,0,1,0,1,0,48
6739,0.92,0.2298507462686567,0.75,0.04,0.16666666666666666,0,0,1,1,0,0,5
6740,0.91,0.5402985074626866,0.5,0.32,0.16666666666666666,0,0,0,0,1,0,48
6741,0.926,0.041791044776119404,0.25,0.68,0.5,1,0,1,0,1,0,13
6742,0.91,0.2298507462686567,0.5,0.12,0.16666666666666666,1,0,0,0,1,0,48
6743,0.924,0.07164179104477612,0.25,0.2,0.3333333333333333,1,2,0,0,1,0,6
6744,0.698,0.14029850746268657,0.75,0.72,1.0,1,2,1,0,1,0,116
6745,0.7959999999999999,0.023880597014925373,0.5,0.2,0.0,1,1,0,0,1,0,63
6746,0.5579999999999999,0.5880597014925373,0.5,0.04,0.0,1,2,1,0,1,0,3
6747,0.624,0.05970149253731343,0.5,0.68,0.6666666666666666,0,0,1,0,1,0,64
6748,0.804,0.21194029850746268,1.0,0.76,0.3333333333333333,1,0,1,0,1,0,4
6749,0.92,0.26865671641791045,0.5,0.76,0.3333333333333333,0,0,1,0,1,0,5
6750,0.91,0.13432835820895522,0.5,0.16,0.3333333333333333,1,0,0,0,1,0,48
6751,0.624,0.06567164179104477,0.5,0.08,0.16666666666666666,1,0,1,0,1,0,64
6752,0.743,0.09850746268656717,0.75,0.12,0.3333333333333333,0,0,0,0,1,0,15
6753,0.645,0.2835820895522388,0.5,0.52,0.16666666666666666,1,0,1,0,1,0,92
6754,0.887,0.30149253731343284,0.75,0.08,0.0,1,0,1,0,1,0,2
6755,0.915,0.22686567164179106,0.5,0.64,0.5,1,0,1,0,1,0,122
6756,0.91,0.11940298507462686,0.75,0.24,0.16666666666666666,1,0,1,0,1,0,48
6757,0.92,0.07761194029850746,0.5,0.24,0.16666666666666666,1,0,1,0,1,0,5
6758,0.624,0.24477611940298508,0.5,0.56,0.0,1,0,1,0,1,0,64
6759,0.624,0.18208955223880596,0.5,0.2,0.0,1,0,1,0,1,0,64
6760,0.926,0.2865671641791045,0.5,0.52,0.16666666666666666,1,0,1,0,1,0,13
6761,0.926,0.3194029850746269,0.25,0.24,0.3333333333333333,1,1,0,0,1,0,13
6762,0.939,0.29253731343283584,0.0,0.24,0.0,1,0,0,0,1,0,103
6763,0.899,0.09253731343283582,0.5,1.0,1.0,0,0,1,0,1,0,65
6764,0.887,0.26865671641791045,0.5,1.0,1.0,1,0,1,0,1,0,2
6765,0.55,0.7970149253731343,0.75,0.72,0.16666666666666666,1,0,1,0,1,0,11
